Input Price,Sentiment,Output Price
1847.75,0.1472998,1862.47998
1862.47998,0.2404004,1886.52002
1886.52002,0.12,1898.52002
1898.52002,-0.12219971,1886.300049
1886.300049,0.09899902,1896.199951
1896.199951,0.23450073,1919.650024
1919.650024,-0.37030029,1882.619995
1882.619995,0.03900025,1886.52002
1886.52002,-0.04300049,1882.219971
1882.219971,-0.0551001,1876.709961
1876.709961,0.06710083,1883.420044
1883.420044,0.2147998,1904.900024
1904.900024,-0.02,1902.900024
1902.900024,0.02489991,1905.390015
1905.390015,0.22290039,1927.680054
1927.680054,0.05139892,1932.819946
1932.819946,0.6528003,1998.099976
1998.099976,0.04280029,2002.380005
2002.380005,0.10329956,2012.709961
